ts_code,name,area,industry,list_date,exchange,chairman,manager,secretary,reg_capital,setup_date,province,city,website,email,employees,business_scope,main_business
002159,三特索道,湖北,旅游服务,20070817,SZSE,卢胜,张泉,曹正,13866.6666,19890905,湖北,武汉市,www.sante.com.cn,sante002159@126.com,1474.0,旅游资源开发；旅游商品的设计与销售；旅游项目的规划与咨询服务；机电一体化客运索道及配套设备的开发、研制、设计、投资建设、经营；索道技术管理与咨询服务；计算机及配件、文化办公机械、通信产品零售兼批发。,"主营业务是以索道,景区,旅游地产为主的综合旅游开发经营."
002160,常铝股份,江苏,铝,20070821,SZSE,张平,朱明,张伟利,75659.6471,20021227,江苏,苏州市,www.alcha.com,zhangweili@alcha.com;office@alcha.com,1456.0,铝箔、铝材、铝板、铝带制造；自营和代理各类商品及技术的进出口业务(国家限定公司经营或禁止进出口的商品和技术除外)；投资管理；医药制造、医疗仪器设备及器械制造。,"主营业务:于铝板带箔的研发,生产和销售,主要产品;空调铝箔,合金铝箔等"
002161,远望谷,深圳,通信设备,20070821,SZSE,陈光珠,陈光珠,马琳,73975.74,19991221,广东,深圳市,www.invengo.cn,stock@invengo.cn,655.0,电子通讯设备、自动识别产品、射频识别系统及产品、计算机软、硬件系统及其应用网络产品、移动手持终端产品、仪器仪表、自动化设备及系统、机箱机柜、微波通信塔的研发、生产、销售及相关业务咨询；移动电话机的研发、生产、销售；投资兴办实业(具体项目另行申报)；经营进出口业务(国家限定公司经营和国家禁止进出口的商品及技术除外)。,"主营业务,超高频RFID技术开发及超高频RFID产品的生产,销售.公司主要产品包括地面装置,标签读写器,电子标签(含机车电子标签,货车电子标签,客车电子标签,系列化电子标签),应用软件,备品备件及其他(含检测设备,配套天线等)."
002162,悦心健康,上海,医疗保健,20070823,SZSE,李慈雄,李慈雄,程梅,85377.5,19930608,上海,上海市,www.everjoyhealth.com,zqb@cimic.com,931.0,养老机构业务，为老年人提供社区托养、居家照护等社区养老服务；医疗企业管理咨询(不得从事诊疗活动、心理咨询)、健康管理咨询(不得从事诊疗活动、心理咨询)、投资管理咨询、企业管理咨询(咨询类项目除经纪)、会议及展览服务、市场营销策划；从事健康环境科技及医用产品技术领域内的技术开发、自有技术转让、并提供技术咨询及技术服务；生产精密陶瓷、建筑陶瓷配套件，高性能功能陶瓷产品，室内外建筑装潢五金和超硬工具，建筑保温材料及其他隔热、隔音、防火等建筑材料，销售自产产品并提供产品技术服务；位于三鲁公路2121号的自有房屋租赁；机器设备租赁。(企业经营涉及行政许可的，凭许可证件经营)。,"主要产品为:陶瓷墙砖,陶瓷地砖,特殊用途地砖,主要用于各类内外墙,各类地面及特殊场所的装饰."
002163,中航三鑫,深圳,装修装饰,20070823,SZSE,朱强华,王晖,周军,80355.0,19950622,广东,深圳市,www.sanxinglass.com,sgt@sanxinglass.com;sxzqb@sanxinglass.com;zhouj@sanxinglass.com,3840.0,玻璃深加工产品技术开发(不含限制项目)；生产、销售建筑安全玻璃、光学玻璃、光控玻璃、电子平板玻璃和建筑幕墙，建筑门窗、钢结构、玻璃深加工机械设备；承担建筑幕墙工程设计、施工；进出口业务(按深贸管登记第2001-086号文执行)；普通货运；对外劳务派遣。,"主营业务为建筑幕墙工程设计,施工和生产,销售幕墙玻璃制品,家电玻璃等.主要产品:幕墙工程,幕墙玻璃,家电玻璃."
002164,宁波东力,浙江,电气设备,20070823,SZSE,宋济隆,宋和涛,许行,69934.7282,19980608,浙江,宁波市,www.donly.com.cn,dm@donly.com.cn;jessica_cao@126.com,1428.0,减速电机、减速器、风电齿轮箱、车辆齿轮、机车齿轮、电机、电气机械及器材、运输机械、通用设备的制造、加工、技术咨询；实业项目投资及其咨询服务；普通货物的仓储；机械设 备、五金产品批发、零售；普通货运（在许可证件有效期限内运营）。自营和代理各类 货物和技术的进出口，但国家限定公司经营或禁止进出口的商品及技术除外。（依法须经批准的项目，经相关部门批准后方可开展经营活动。）,"主要业务:装备制造业,供应链管理服务业"
002165,红宝丽,江苏,化工原料,20070913,SZSE,芮益民,芮益民,王玉生,60205.810999999994,19940623,江苏,南京市,www.hongbaoli.com,yswang188@126.com;wangys@hongbaoli.com;zhanglin1057@163.com,1178.0,危险化学品经营（按许可证所列范围经营）； 化工产品（不含危险化学品） 的研发、销售； 塑料及塑料制品、五金交电、包装材料、 建筑材料、劳动防护用品、仪表仪器、机械设备、矿产品、工艺美术品、针纺织品、日用百货的销售； 自营和代理各类商品及技术的进出口业务（国家限定企业经营和禁止进出口的商品及技术除外）；经济信息咨询， 环保咨询，生产安全技术咨询； 电子产品研发、生产、销售及相关技术服务； 硬质喷涂和聚氨酯塑胶铺面设计和施工。,"主要产品:聚氨酯硬泡组合聚醚和异丙醇胺系列产品.主营业务:聚氨酯硬泡组合聚醚和异丙醇胺系列产品的技术开发,生产与销售."
002166,莱茵生物,广西,中成药,20070913,SZSE,秦本军,秦本军,罗华阳,56521.474,20001128,广西,桂林市,www.layn.com.cn,002166@layn.com.cn;luo.huayang@layn.com.cn,513.0,植物制品、农副土特产品的研发、生产、销售、自营进出口(以上涉及许可审批项目除外)：护肤用化妆品的研发、销售及技术转让；饲料和饲料添加剂、食品添加剂、食品的研发、生产及销售。(依法须经批准的项目，经相关部门批准后方可开展经营活动。),"主要产品:罗汉果提取物,红景天提取物,越橘提取物,葡萄籽/皮提取物,枸杞果提取物.主营业务:植物功能成份的高纯度单体和标准化提取物的生产,销售."
002167,东方锆业,广东,小金属,20070913,SZSE,吴锦鹏,江春,吴锦鹏,62094.6,19951110,广东,汕头市,www.orientzr.com,orientzr@orientzr.com;jpwu002167@orientzr.com;zhaochao@orientzr.com,878.0,生产及销售锆系列制品及结构陶瓷制品。有色金属加工、选采、投资及生产销售(国家限制及禁止的除外)，矿山勘探、开采和加工；化工产品(不含化学危险品及硅酮结构密封胶)的研制开发、投资、销售及技术服务。经营本企业自产产品及技术的出口业务；经营本企业生产所需的原辅材料、仪器仪表、机械设备、零配件及技术的进口业务(国家限定公司经营和国家禁止进出口的商品除外；不单列贸易方式)。,"主要产品:锆矿砂,硅酸锆,氯氧化锆,电熔锆,二氧化锆,复合氧化锆,氧化锆陶瓷结构件及海绵锆八大系列.主营业务:锆系列制品的研究,开发,生产和销售."
002168,惠程科技,深圳,互联网,20070919,SZSE,徐海啸,徐海啸,刘扬,81413.9568,19990702,广东,深圳市,www.hifuture.com,szhc@hifuture.com;liuyang@hifuture.com;wenqiuping@hifuture.com,876.0,电缆分支箱、环网柜、电力电缆附件等高分子绝缘制品及相关材料、高低压电器、高低压成套开关设备、箱式变电站、电力自动化产品、跌落式熔断器、柱上开关、柱上断路器，管母线等相关电力配网设备的生产、销售及施工服务；股权投资、资产管理（不得从事信托、金融资产管理、证券资产管理、保险资产管理等业务）、投资咨询（不含限制项目）；物业投资、物业经营、物业管理；电工器材的购销（不含专营、专控、专卖商品及限制项目）；经营进出口业务（具体按深贸管准证字第 2003-525 号文件执行）；自有产品的售后服务；电网与工控安全、智能配电、新能源汽车充电桩产业链、工业自动化及控制、信息与安防监控系统、智能二次设备、电力网络信息安全系统技术开发、产品研制及工程集成；电动汽车充电设备设计研发、生产、销售；新能源汽车充电设施运营；新能源汽车充换电站规划设计、建设；离网、并网光伏电站的建设和运营；储能系统设备研发制造及运营；动力电池回收；汽车租赁（不含金融租赁）；有形动产设备租赁服务； 智能设备及软件、机器人及零部件、机器人系统、机器人应用技术、软件产品、无人驾驶物流车整体技术、中低速无人驾驶系统、无人驾驶物流车的研发、设计、生产、销售、咨询及服务。,"主营业务:高端智能制造,互联网综合服务"
002169,智光电气,广东,电气设备,20070919,SZSE,陈谨,陈谨,曹承锋,78779.1994,19990409,广东,广州市,www.gzzg.com.cn,sec@gzzg.com.cn;qbh@gzzg.cn,1810.0,电气、电子、计算机及自动化产品的开发、加工、安装、设计、技术服务。销售：电气设备、电子产品、电子计算机。货物进出口、技术进出口(法律、行政法规禁止的项目除外；法律、行政法规限制的项目须取得许可后方可经营)。,"主营业务:电气控制与自动化设备的研发,设计,生产与销售.产品主要包括:新型自动跟踪补偿消弧线圈及选线成套装置,智能高压大功率变频调速系统,分布式企业级电气监控与能量管理系统以及电力信息化系统."
002170,芭田股份,深圳,农药化肥,20070919,SZSE,黄培钊,黄培钊,郑宇,88686.2627,19890721,广东,深圳市,www.batian.com.cn,zqb26584355@163.com,2563.0,生产、经营复合肥料、复混肥料、掺混肥料、有机-无机复混肥料、其他类型复肥等各类肥料；（生产项目另行申办营业执照）： 化工原料的购销（不含易燃易爆品）；国内贸易（不含专营、专控、专卖商品）； 有机肥料的技术开发与研究（不含限制项目）； 投资兴办实业（具体项目另行申报）。经营进出口业务（具体按深贸管登证字第 2002-159 号资格证书经营）；道路货物运输；生产、研发及销售喷灌、微灌、滴灌，农业给水设备，施肥器械及灌溉自动化控制设备（生产项目另行申办营业执照，由分公司经营）； 承包农田水利、机电设备、节水农业工程的设计及安装。,"主要产品:无机复合肥,有机复合肥,控释肥等.主营业务:复合肥产品的研发,生产和销售."
002171,楚江新材,安徽,铜,20070921,SZSE,姜纯,姜纯,王刚,133366.7825,20051221,安徽,芜湖市,www.ahcjxc.com,truchum@sina.com,5279.0,有色金属(不含贵金属)材料研发、加工、销售(矿产资源勘查开采除外)，热工设备的研制、生产和销售，热处理技术领域内的技术咨询、技术研发和技术服务，碳复合材料及制品、粉末冶金材料及制品的研发、加工、销售和新材料生产领域内的技术咨询、技术研发、技术服务，锂电池负极材料(除危险化学品)研发、加工、销售，3D打印材料的研发、加工、销售，自营和代理各类商品及技术的进出口业务(国家限定公司经营或禁止进出口的商品和技术除外)。(依法须经批准的项目，经相关部门批准后方可开展经营活动),"主要产品:高精度铜合金板带材,精密铜合金线材和铜导体材料主营业务:高精度铜合金板带材,精密铜合金线材和铜导体材料的研发,制造和销售."
